leaf	side	base	verdict
834	b	2209	continue
834	b	2348	start
834	b	2452	continue
834	b	2553	continue
834	b	2670	start
834	b	2777	continue
834	b	2878	continue
834	b	2980	continue
834	b	3199	start
834	b	3304	continue
834	b	3407	continue
834	b	3506	continue
834	b	3609	continue
834	b	3710	continue
834	b	3848	start
834	b	3950	continue
834	b	4053	continue
834	b	4153	continue
834	b	4255	continue
834	b	4356	continue
834	b	4458	continue
834	b	4578	start
834	b	4683	continue
834	b	4802	start
834	b	4906	continue
834	b	5024	start
834	b	5126	continue
834	b	5229	continue
834	b	5331	continue
834	b	5432	continue
834	b	5534	continue
834	b	5635	continue
834	b	5737	continue
834	b	5837	continue
834	b	5939	continue
834	b	6041	continue
834	b	6143	continue
835	a	526	continue
835	a	628	continue
835	a	728	continue
835	a	869	start
835	a	972	continue
835	a	1074	continue
835	a	1174	continue
835	a	1275	continue
835	a	1376	continue
835	a	1475	continue
835	a	1698	start
835	a	1800	continue
835	a	1901	continue
835	a	2003	continue
835	a	2105	continue
835	a	2204	continue
835	a	2448	continue
835	a	2548	continue
835	a	2689	start
835	a	2791	continue
835	a	2912	start
835	a	3015	continue
835	a	3116	continue
835	a	3216	start
835	a	3318	start
835	a	3421	continue
835	a	3522	continue
835	a	3622	continue
835	a	3726	continue
835	a	3825	continue
835	a	3929	continue
835	a	4025	continue
835	a	4126	start
835	a	4228	start
835	a	4371	start
835	a	4474	continue
835	a	4574	continue
835	a	4677	continue
835	a	4779	continue
835	a	4880	continue
835	a	4981	continue
835	a	5083	continue
835	a	5185	continue
835	a	5286	continue
835	a	5388	continue
835	a	5489	continue
835	a	5590	continue
835	a	5692	continue
835	a	5792	continue
835	a	5895	continue
835	a	5996	continue
835	a	6097	continue
835	a	6199	continue
835	a	6299	continue
835	b	540	continue
835	b	635	continue
835	b	737	continue
835	b	840	continue
835	b	939	continue
835	b	1039	continue
835	b	1140	continue
835	b	1239	continue
835	b	1342	continue
835	b	1442	continue
835	b	1544	continue
835	b	1645	continue
835	b	1746	continue
835	b	1848	continue
835	b	1948	continue
835	b	2048	continue
835	b	2150	continue
835	b	2251	continue
835	b	2349	continue
835	b	2472	start
835	b	2574	continue
835	b	2675	continue
835	b	2776	continue
835	b	2878	start
835	b	2978	continue
835	b	3078	continue
835	b	3180	start
835	b	3280	continue
835	b	3401	start
835	b	3503	start
835	b	3604	start
835	b	3708	continue
835	b	3827	start
835	b	3928	continue
835	b	4030	continue
835	b	4131	continue
835	b	4233	continue
835	b	4334	continue
835	b	4437	continue
835	b	4555	start
835	b	4662	continue
835	b	4779	start
835	b	4881	start
835	b	4981	continue
835	b	5082	continue
835	b	5185	continue
835	b	5286	continue
835	b	5387	continue
835	b	5488	continue
835	b	5591	continue
835	b	5692	continue
835	b	5793	continue
835	b	5893	continue
835	b	5994	continue
835	b	6096	continue
835	b	6197	continue
835	b	6299	continue
836	a	476	continue
836	a	575	continue
836	a	677	continue
836	a	777	continue
836	a	881	continue
836	a	1587	continue
836	a	1689	continue
836	a	1895	start
836	a	2013	start
836	a	2115	continue
836	a	2218	continue
836	a	2319	continue
836	a	2459	start
836	a	2561	continue
836	a	2667	continue
836	a	2766	start
836	a	2866	continue
836	a	2984	start
836	a	3089	continue
836	a	3193	continue
836	a	3294	continue
836	a	3396	continue
836	a	3516	start
836	a	3620	continue
836	a	3722	continue
836	a	3864	start
836	a	3983	start
836	a	4087	continue
836	a	4188	continue
836	a	4290	continue
836	a	4392	continue
836	a	4492	continue
836	a	4594	continue
836	a	4696	continue
836	a	4798	continue
836	a	4900	continue
836	a	5000	continue
836	a	5102	continue
836	a	5203	continue
836	a	5306	continue
836	a	5408	continue
836	a	5526	start
836	a	5629	continue
836	a	5732	continue
836	a	5832	continue
836	a	5934	continue
836	a	6036	continue
836	a	6136	continue
836	a	6238	continue
836	b	470	continue
836	b	564	continue
836	b	669	start
836	b	775	continue
836	b	870	continue
836	b	1563	continue
836	b	1660	continue
836	b	1780	start
836	b	1883	continue
836	b	2003	start
836	b	2108	continue
836	b	2331	start
836	b	2449	continue
836	b	2552	continue
836	b	2652	continue
836	b	2754	continue
836	b	2855	continue
836	b	2956	continue
836	b	3057	continue
836	b	3157	continue
836	b	3259	continue
836	b	3360	continue
836	b	3461	continue
836	b	3563	continue
836	b	3663	continue
836	b	3764	continue
836	b	3865	continue
836	b	3965	continue
836	b	4068	continue
836	b	4169	continue
836	b	4271	continue
836	b	4371	continue
836	b	4473	continue
836	b	4573	continue
836	b	4675	continue
836	b	4777	continue
836	b	4878	continue
836	b	4995	start
836	b	5100	continue
836	b	5202	continue
836	b	5304	continue
836	b	5406	continue
836	b	5506	continue
836	b	5608	continue
836	b	5709	continue
836	b	5810	continue
836	b	5911	continue
836	b	6013	continue
836	b	6232	start
837	a	494	continue
837	a	600	continue
837	a	738	start
837	a	842	continue
837	a	944	continue
837	a	1047	continue
837	a	1184	start
837	a	1288	continue
837	a	1389	continue
837	a	1491	continue
837	a	1593	continue
837	a	1695	continue
837	a	1796	continue
837	a	1895	continue
837	a	1998	continue
837	a	2100	continue
837	a	2202	continue
837	a	2301	continue
837	a	2420	start
837	a	2523	continue
837	a	2725	start
837	a	2827	continue
837	a	2928	continue
837	a	3029	continue
837	a	3131	start
837	a	3233	continue
837	a	3335	continue
837	a	3435	continue
837	a	3537	continue
837	a	3638	continue
837	a	3740	continue
837	a	3840	continue
837	a	3943	continue
837	a	4044	continue
837	a	4145	continue
837	a	4245	continue
837	a	4347	continue
837	a	4448	continue
837	a	4549	continue
837	a	4653	continue
837	a	4752	continue
837	a	4854	continue
837	a	4956	continue
837	a	5056	continue
837	a	5160	continue
837	a	5260	continue
837	a	5362	continue
837	a	5463	continue
837	a	5564	continue
837	a	5666	continue
837	a	5768	continue
837	a	5869	continue
837	a	5971	continue
837	a	6072	continue
837	a	6173	continue
837	a	6274	continue
837	b	494	continue
837	b	595	continue
837	b	706	continue
837	b	797	continue
837	b	900	continue
837	b	1005	continue
837	b	1098	continue
837	b	1198	continue
837	b	1300	continue
837	b	1400	continue
837	b	1502	continue
837	b	1605	continue
837	b	1705	continue
837	b	1806	continue
837	b	1907	continue
837	b	2007	continue
837	b	2108	continue
837	b	2227	start
837	b	2371	start
837	b	2470	continue
837	b	2591	start
837	b	2694	continue
837	b	2794	continue
837	b	2935	start
